n,time_ms
93100,10.602
93200,10.476
93300,10.668
93400,10.31
93500,10.426
93600,10.392
93700,10.332
93800,10.48
93900,10.446
94000,10.45
94100,10.477
94200,10.543
94300,10.885
94400,10.641
94500,10.37
94600,10.88
94700,10.766
94800,10.789
94900,10.689
95000,10.578
95100,10.566
95200,11.202
95300,12.654
95400,12.539
95500,10.841
95600,10.702
95700,10.622
95800,10.715
95900,10.809
96000,10.987
96100,11.169
96200,12.408
96300,11.058
96400,10.954
96500,10.844
96600,11.884
96700,10.991
96800,10.673
96900,11.223
97000,11.278
97100,10.995
97200,11.463
97300,10.793
97400,11.368
97500,11.306
97600,10.657
97700,11.14
97800,11.078
97900,12.042
98000,11.458
98100,11.118
98200,11.215
98300,11.195
98400,11.183
98500,11.089
98600,11.014
98700,11.085
98800,11.146
98900,11.719
99000,11.129
99100,11.438
99200,11.474
99300,11.219
99400,11.155
99500,11.381
99600,11.029
99700,11.582
99800,11.207
99900,10.594
100000,10.952
