n,time_ms
73600,12.54
73700,12.72
73800,12.728
73900,12.872
74000,12.683
74100,12.768
74200,12.776
74300,12.888
74400,12.708
74500,12.986
74600,12.87
74700,12.883
74800,12.873
74900,12.758
75000,12.776
75100,13.09
75200,13.037
75300,13.228
75400,13.256
75500,13.195
75600,13.165
75700,13.324
75800,13.087
75900,12.991
76000,12.914
76100,12.988
76200,13.147
76300,12.998
76400,12.933
76500,13.138
76600,13.325
76700,13.224
76800,13.381
76900,13.468
77000,13.428
77100,13.295
77200,13.262
77300,13.249
77400,13.459
77500,13.327
77600,13.322
77700,13.617
77800,13.548
77900,13.349
78000,13.655
78100,13.585
78200,13.87
78300,13.601
78400,13.425
78500,13.623
78600,13.691
78700,13.539
78800,13.715
78900,13.664
79000,13.509
79100,13.445
79200,13.941
79300,13.708
79400,13.613
79500,13.776
79600,13.828
79700,13.756
79800,14.116
79900,14.02
80000,14.071
80100,14.057
80200,13.953
80300,14.561
80400,14.256
80500,14.063
80600,14.356
80700,14.23
80800,14.219
80900,14.133
81000,14.002
81100,14.261
81200,14.132
81300,14.363
81400,15.365
81500,16.148
81600,15.504
81700,14.297
81800,14.361
81900,14.546
82000,14.31
82100,14.625
82200,14.285
82300,14.257
82400,14.387
82500,14.482
82600,14.279
82700,14.545
82800,14.755
82900,15.225
83000,14.621
83100,14.399
83200,14.572
83300,14.456
83400,14.756
83500,14.744
83600,15.361
83700,15.083
83800,14.804
83900,14.617
84000,14.447
84100,14.98
84200,15.806
84300,15.048
84400,14.979
84500,14.829
84600,14.738
84700,15.103
84800,15.154
84900,14.848
85000,14.916
85100,14.764
85200,15.163
85300,15.386
85400,15.113
85500,14.985
85600,14.883
85700,15.005
85800,14.933
85900,15.398
86000,15.126
86100,15.3
86200,15.288
86300,15.386
86400,15.292
86500,15.636
86600,15.335
86700,15.436
86800,15.583
86900,15.276
87000,15.622
87100,15.69
87200,15.629
87300,15.474
87400,15.634
87500,15.619
87600,15.301
87700,15.445
87800,15.252
87900,15.384
88000,15.445
88100,15.99
88200,15.762
88300,15.427
88400,15.668
88500,15.458
88600,15.708
88700,15.455
88800,15.56
88900,15.582
89000,15.806
89100,16.065
89200,15.713
89300,15.92
89400,15.718
89500,16.516
89600,16.593
89700,16.234
89800,15.981
89900,16.153
90000,16.026
90100,16.041
90200,15.983
90300,15.851
90400,16.513
90500,16.241
90600,16.234
90700,15.936
90800,15.845
90900,15.916
91000,15.85
91100,16.279
91200,16.072
91300,15.82
91400,16.339
91500,16.141
91600,16.362
91700,16.257
91800,16.066
91900,16.533
92000,16.386
92100,16.192
92200,16.473
92300,16.647
92400,16.041
92500,16.961
92600,16.454
92700,16.509
92800,16.456
92900,16.425
93000,16.478
93100,16.072
93200,16.842
93300,16.429
93400,16.874
93500,16.639
93600,16.721
93700,16.772
93800,17.052
93900,16.687
94000,16.659
94100,16.828
94200,16.901
94300,16.82
94400,16.874
94500,16.974
94600,16.76
94700,16.995
94800,16.714
94900,16.761
95000,17.108
95100,16.991
95200,17.303
95300,16.705
95400,17.08
95500,16.861
95600,17.007
95700,17.189
95800,16.937
95900,17.784
96000,17.124
96100,17.165
96200,17.376
96300,17.175
96400,17.277
96500,17.137
96600,18.013
96700,17.308
96800,17.236
96900,17.277
97000,16.89
97100,17.263
97200,17.159
97300,17.365
97400,17.061
97500,17.307
97600,17.634
97700,17.16
97800,17.651
97900,17.715
98000,17.886
98100,17.49
98200,17.561
98300,18.13
98400,21.998
98500,17.733
98600,17.846
98700,17.83
98800,17.5
98900,17.775
99000,17.894
99100,17.646
99200,17.885
99300,18.06
99400,17.748
99500,17.778
99600,17.851
99700,18.384
99800,18.394
99900,17.527
100000,17.639
