n,time_ms
66900,11.174
67000,11.281
67100,11.141
67200,11.034
67300,11.243
67400,11.525
67500,11.251
67600,11.238
67700,11.091
67800,11.332
67900,11.342
68000,11.287
68100,11.097
68200,11.281
68300,11.226
68400,11.365
68500,11.374
68600,11.305
68700,11.514
68800,11.18
68900,11.385
69000,11.419
69100,11.429
69200,11.455
69300,11.474
69400,11.666
69500,11.563
69600,11.648
69700,11.545
69800,11.671
69900,11.398
70000,11.75
70100,11.683
70200,11.52
70300,11.626
70400,11.513
70500,11.919
70600,11.749
70700,11.712
70800,12.017
70900,11.685
71000,11.658
71100,11.933
71200,11.679
71300,11.721
71400,11.562
71500,11.969
71600,11.896
71700,11.526
71800,12.064
71900,11.89
72000,12.017
72100,12.024
72200,12.012
72300,12.106
72400,12.24
72500,12.064
72600,12.287
72700,12.131
72800,11.923
72900,12.116
73000,12.029
73100,12.254
73200,12.141
73300,12.031
73400,12.103
73500,12.045
73600,12.202
73700,12.247
73800,12.202
73900,12.15
74000,12.782
74100,12.372
74200,12.389
74300,12.279
74400,12.369
74500,12.393
74600,12.313
74700,12.385
74800,12.319
74900,12.677
75000,12.332
75100,12.325
75200,12.197
75300,12.534
75400,12.6
75500,12.625
75600,12.334
75700,12.634
75800,12.825
75900,12.595
76000,12.759
76100,12.577
76200,12.539
76300,12.777
76400,12.669
76500,12.787
76600,12.645
76700,12.815
76800,12.788
76900,12.848
77000,12.832
77100,12.531
77200,12.538
77300,12.859
77400,12.989
77500,13.08
77600,12.889
77700,12.892
77800,12.968
77900,12.972
78000,13.127
78100,12.733
78200,13.291
78300,12.846
78400,12.661
78500,12.917
78600,12.975
78700,13.2
78800,13.071
78900,13.086
79000,13.084
79100,13.018
79200,13.324
79300,13.26
79400,13.493
79500,13.461
79600,13.487
79700,13.329
79800,13.203
79900,13.588
80000,13.315
80100,13.23
80200,13.626
80300,13.371
80400,13.393
80500,13.214
80600,13.309
80700,13.41
80800,13.44
80900,13.313
81000,13.335
81100,13.427
81200,13.698
81300,13.599
81400,13.566
81500,13.741
81600,13.59
81700,13.822
81800,13.369
81900,13.647
82000,13.602
82100,13.977
82200,13.638
82300,13.611
82400,13.728
82500,13.865
82600,13.552
82700,13.572
82800,14.123
82900,13.924
83000,13.661
83100,14.021
83200,14.079
83300,13.643
83400,13.78
83500,13.856
83600,13.757
83700,14.111
83800,14.262
83900,13.982
84000,14.535
84100,14.264
84200,14.039
84300,14.118
84400,14.138
84500,14.123
84600,14.121
84700,14.193
84800,14.289
84900,14.01
85000,14.273
85100,14.217
85200,14.045
85300,14.638
85400,14.456
